tick,Ω_value,coherence,entropy,drift_index,timestamp
1,0.48099342830602243,0.9991073362081044,0.0039027861706028167,-0.0005161880641437189,2025-10-25 14:55:32.556177
2,0.4804772402418787,0.9991682353579104,0.004400312488523113,0.0009047432293105562,2025-10-25 14:55:33.556177
3,0.48280291476464354,0.9993249153729525,0.004702621849859092,0.0024150630018003327,2025-10-25 14:55:34.556177
4,0.4853073662454794,0.9993161406156105,0.0047234902968823714,-0.0001280730686028797,2025-10-25 14:55:35.556177
5,0.4825467686274378,0.9985866991896128,0.004474967264260378,-0.0010033979691361217,2025-10-25 14:55:36.556177
6,0.48330057030720713,0.9987186524880255,0.00501142496617375,0.0025671350344518007,2025-10-25 14:55:37.556177
7,0.4876810386963414,0.9991545105801626,0.004166189785308703,0.0017553405303231961,2025-10-25 14:55:38.556177
8,0.4868112513678535,0.9991541357852737,0.004628810257489353,-0.0012949183572212308,2025-10-25 14:55:39.556177
9,0.4850912019818989,0.9991545143058919,0.00476014781585595,0.0005288941586541751,2025-10-25 14:55:40.556177
10,0.4878690396851619,1.0001558194471964,0.004957219417029375,0.000759825537343578,2025-10-25 14:55:41.556177
11,0.4866108530565861,0.9991712671532079,0.005055807439044445,-0.0002545209529351278,2025-10-25 14:55:42.556177
12,0.4873599977792916,0.9993406696920542,0.0041376789540810656,0.0014591488085996251,2025-10-25 14:55:43.556177
13,0.48952915067378533,0.9992862005290479,0.0039329429146321895,-0.0006937816468664537,2025-10-25 14:55:44.556177
14,0.4859724344855587,0.9991954173753917,0.005338838410949255,-0.0012131112598579574,2025-10-25 14:55:45.556177
15,0.4871029281540694,0.9989054192266079,0.004866157005989796,0.0021047615596379576,2025-10-25 14:55:46.556177
16,0.49018195760483463,0.9992276907661479,0.004325756731721723,0.0014658555563996922,2025-10-25 14:55:47.556177
17,0.4900346392668688,0.9987681524356388,0.0054755759877612616,0.001630303706057351,2025-10-25 14:55:48.556177
18,0.49344256501694933,0.998928954417978,0.00475783731714643,0.0008585758890343465,2025-10-25 14:55:49.556177
19,0.4917517910449375,0.9988543909356513,0.005289648592031913,-0.0009727821897094757,2025-10-25 14:55:50.556177
20,0.4914970006375304,0.9990245622418159,0.0047337592407050546,0.0031274416886638567,2025-10-25 14:55:51.556177
21,0.4980066744222652,0.999694397570002,0.005730373962440994,0.001940296245069889,2025-10-25 14:55:52.556177
22,0.49537759312767016,0.9984398204422225,0.005577670421221603,-0.000644351720012537,2025-10-25 14:55:53.556177
23,0.49671797098224013,0.9992058780571124,0.004575517925760463,-0.0004452030415058317,2025-10-25 14:55:54.556177
24,0.4944871870446585,0.998516185238643,0.005185785475477178,0.00014185791500800904,2025-10-25 14:55:55.556177
25,0.49700168681225615,0.9988584204402632,0.005022687974792574,0.00228943962014444,2025-10-25 14:55:56.556177
26,0.4990660662849474,0.9993266851790902,0.005384315778766175,0.00014715799132400398,2025-10-25 14:55:57.556177
27,0.49729600279490416,0.9990192840057286,0.004217538269709948,0.0010185442728569416,2025-10-25 14:55:58.556177
28,0.5011031548306613,0.9986766765666212,0.0050430257299992195,0.001304123731724588,2025-10-25 14:55:59.556177
29,0.49990425025835333,0.998785408887222,0.005229212243424794,8.637707608211143e-05,2025-10-25 14:56:00.556177
30,0.5012759089828255,0.9992038793246804,0.003820630256788443,0.0007527009219105152,2025-10-25 14:56:01.556177
31,0.5014096521021744,0.9987808900104849,0.004108370743667112,0.002897740778523339,2025-10-25 14:56:02.556177
32,0.5070713905398722,0.9990649375768746,0.00368038391111995,0.0013419782317125595,2025-10-25 14:56:03.556177
33,0.5040936085655995,0.9990136715519712,0.004565296582777721,-0.002156220269243725,2025-10-25 14:56:04.556177
34,0.5027589500013847,0.9988045198957183,0.005058771127897981,0.0015898109810622563,2025-10-25 14:56:05.556177
35,0.507273230527724,0.9996431832267976,0.005451178526048014,0.0005906361232059232,2025-10-25 14:56:06.556177
36,0.5039402222477966,0.9991901757066954,0.004737047390209888,0.0001400875271226898,2025-10-25 14:56:07.556177
37,0.5075534055819694,0.9983924572240027,0.005514307772785646,1.4942370312409636e-05,2025-10-25 14:56:08.556177
38,0.5039701069884214,0.9990559362944308,0.0040099492708925545,-0.0007832807996821511,2025-10-25 14:56:09.556177
39,0.5059868439826051,0.9988014640605695,0.003848308780322423,0.00291030020397004,2025-10-25 14:56:10.556177
40,0.5097907073963615,0.9992557300004389,0.004672226150551691,0.002820421473115009,2025-10-25 14:56:11.556177
41,0.5116276869288351,0.9987622437784702,0.004892032724469654,0.000728275889541885,2025-10-25 14:56:12.556177
42,0.5112472591754452,0.9989655790675599,0.0046836526259529535,-0.00010034601816255595,2025-10-25 14:56:13.556177
43,0.51142699489251,0.9991514961836941,0.003666278949980062,0.00028129686744188254,2025-10-25 14:56:14.556177
44,0.511809852910329,0.999259726558251,0.004655439980243606,-0.000609104863758092,2025-10-25 14:56:15.556177
45,0.5102087851649938,0.9986399110778833,0.004047765249747573,0.00033502833141563215,2025-10-25 14:56:16.556177
46,0.5124799095731603,0.9988996496292477,0.005034836274415019,0.0017716520636287258,2025-10-25 14:56:17.556177
47,0.5137520892922512,0.9988575164066517,0.0048832991230484245,0.0025307352788347393,2025-10-25 14:56:18.556177
48,0.5175413801308297,0.9988040012302278,0.004230060106836323,0.0015580259047493494,2025-10-25 14:56:19.556177
49,0.51686814110175,0.9995296362720844,0.004443066541331654,-0.002066393537360489,2025-10-25 14:56:20.556177
50,0.5134085930561088,0.9991214945132882,0.004170393239055524,0.0007342345240474724,2025-10-25 14:56:21.556177
51,0.5183366101498449,0.9986217348136995,0.004668660451363414,0.0021317267191674483,2025-10-25 14:56:22.556177
52,0.5176720464944436,0.9992753585841164,0.005177571160250619,-0.00024723712547963794,2025-10-25 14:56:23.556177
53,0.5178421358988856,0.9996366468591038,0.004207136976832228,0.0017505274134783089,2025-10-25 14:56:24.556177
54,0.5211731013214003,0.9993097395781654,0.0049520232577589226,0.002461690367022984,2025-10-25 14:56:25.556177
55,0.5227655166329316,0.9985441890102138,0.00443487119081378,0.0010733726744964756,2025-10-25 14:56:26.556177
56,0.5233198466703932,0.9988547297781402,0.004303563583868828,-0.0011164482014974775,2025-10-25 14:56:27.556177
57,0.5205326202299366,0.999380073344756,0.004646484820022721,-0.0004867236507463679,2025-10-25 14:56:28.556177
