tick,Ω_value,coherence,entropy,drift_index,timestamp
1,1.2809934283060225,0.9991073362081044,0.0039027861706028167,-0.0003654342952994494,2025-10-25 14:55:32.600434
2,1.280627994010723,0.9991682353579104,0.004400312488523113,0.0010554969981547702,2025-10-25 14:55:33.600434
3,1.283104422302332,0.9993249153729525,0.004702621849859092,0.0025658167706446022,2025-10-25 14:55:34.600434
4,1.2857596275520122,0.9993161406156105,0.0047234902968823714,2.268070024136204e-05,2025-10-25 14:55:35.600434
5,1.2831497837028147,0.9985866991896128,0.004474967264260378,-0.0008526442002919632,2025-10-25 14:55:36.600434
6,1.2840543391514283,0.9987186524880255,0.00501142496617375,0.0027178888032960424,2025-10-25 14:55:37.600434
7,1.2885855613094068,0.9991545105801626,0.004166189785308703,0.0019060942991673269,2025-10-25 14:55:38.600434
8,1.287866527749763,0.9991541357852737,0.004628810257489353,-0.0011441645883769613,2025-10-25 14:55:39.600434
9,1.286297232132653,0.9991545143058919,0.00476014781585595,0.0006796479274985279,2025-10-25 14:55:40.600434
10,1.28922582360476,1.0001558194471964,0.004957219417029375,0.0009105793061877643,2025-10-25 14:55:41.600434
11,1.2881183907450284,0.9991712671532079,0.005055807439044445,-0.00010376718409099706,2025-10-25 14:55:42.600434
12,1.289018289236578,0.9993406696920542,0.0041376789540810656,0.0016099025774437559,2025-10-25 14:55:43.600434
13,1.291338195899916,0.9992862005290479,0.0039329429146321895,-0.0005430278780221842,2025-10-25 14:55:44.600434
14,1.2879322334805337,0.9991954173753917,0.005338838410949255,-0.001062357491013688,2025-10-25 14:55:45.600434
15,1.2892134809178886,0.9989054192266079,0.004866157005989796,0.002255515328482227,2025-10-25 14:55:46.600434
16,1.292443264137498,0.9992276907661479,0.004325756731721723,0.0016166093252438785,2025-10-25 14:55:47.600434
17,1.2924466995683763,0.9987681524356388,0.0054755759877612616,0.0017810574749014263,2025-10-25 14:55:48.600434
18,1.296005379087301,0.998928954417978,0.00475783731714643,0.0010093296578784772,2025-10-25 14:55:49.600434
