tick,Ω_value,coherence,entropy,drift_index,timestamp
1,0.33099342830602246,0.9991073362081044,0.0039027861706028167,-0.0005664393204251605,2025-10-25 14:55:32.584508
2,0.3304269889855973,0.9991682353579104,0.004400312488523113,0.00085449197302917,2025-10-25 14:55:33.584508
3,0.3327024122520808,0.9993249153729525,0.004702621849859092,0.0023648117455189466,2025-10-25 14:55:34.584508
4,0.3351566124766352,0.9993161406156105,0.0047234902968823714,-0.00017832432488432137,2025-10-25 14:55:35.584508
5,0.33234576360231216,0.9985866991896128,0.004474967264260378,-0.0010536492254175356,2025-10-25 14:55:36.584508
6,0.3330493140258001,0.9987186524880255,0.00501142496617375,0.0025168837781704145,2025-10-25 14:55:37.584508
7,0.337379531158653,0.9991545105801626,0.004166189785308703,0.00170508927404181,2025-10-25 14:55:38.584508
8,0.33645949257388374,0.9991541357852737,0.004628810257489353,-0.0013451696135026447,2025-10-25 14:55:39.584508
9,0.3346891919316477,0.9991545143058919,0.00476014781585595,0.00047864290237273344,2025-10-25 14:55:40.584508
10,0.3374167783786292,1.0001558194471964,0.004957219417029375,0.0007095742810621919,2025-10-25 14:55:41.584508
11,0.3361083404937721,0.9991712671532079,0.005055807439044445,-0.00030477220921651393,2025-10-25 14:55:42.584508
12,0.3368072339601962,0.9993406696920542,0.0041376789540810656,0.0014088975523181835,2025-10-25 14:55:43.584508
13,0.33892613559840845,0.9992862005290479,0.0039329429146321895,-0.0007440329031478676,2025-10-25 14:55:44.584508
14,0.33531916815390045,0.9991954173753917,0.005338838410949255,-0.0012633625161393436,2025-10-25 14:55:45.584508
15,0.33639941056612976,0.9989054192266079,0.004866157005989796,0.0020545103033565437,2025-10-25 14:55:46.584508
16,0.33942818876061354,0.9992276907661479,0.004325756731721723,0.0014156043001182783,2025-10-25 14:55:47.584508
17,0.3392306191663663,0.9987681524356388,0.0054755759877612616,0.0015800524497759372,2025-10-25 14:55:48.584508
18,0.3425882936601654,0.998928954417978,0.00475783731714643,0.0008083246327529325,2025-10-25 14:55:49.584508
19,0.3408472684318722,0.9988543909356513,0.005289648592031913,-0.0010230334459908619,2025-10-25 14:55:50.584508
20,0.3405422267681837,0.9990245622418159,0.0047337592407050546,0.003077190432382443,2025-10-25 14:55:51.584508
21,0.34700164929663707,0.999694397570002,0.005730373962440994,0.0018900449887884752,2025-10-25 14:55:52.584508
22,0.34432231674576064,0.9984398204422225,0.005577670421221603,-0.0006946029762939232,2025-10-25 14:55:53.584508
23,0.3456124433440492,0.9992058780571124,0.004575517925760463,-0.0004954542977872456,2025-10-25 14:55:54.584508
24,0.34333140815018615,0.998516185238643,0.005185785475477178,9.160665872659512e-05,2025-10-25 14:55:55.584508
25,0.3457956566615024,0.9988584204402632,0.005022687974792574,0.002239188363863054,2025-10-25 14:55:56.584508
26,0.34780978487791225,0.9993266851790902,0.005384315778766175,9.690673504259006e-05,2025-10-25 14:55:57.584508
27,0.3459894701315876,0.9990192840057286,0.004217538269709948,0.0009682930165754722,2025-10-25 14:55:58.584508
28,0.3497463709110632,0.9986766765666212,0.0050430257299992195,0.001253872475443174,2025-10-25 14:55:59.584508
29,0.34849721508247394,0.998785408887222,0.005229212243424794,3.612581980078078e-05,2025-10-25 14:56:00.584508
30,0.34981862255066476,0.9992038793246804,0.003820630256788443,0.000702449665629129,2025-10-25 14:56:01.584508
31,0.3499021144137322,0.9987808900104849,0.004108370743667112,0.0028474895222418972,2025-10-25 14:56:02.584508
32,0.35551360159514855,0.9990649375768746,0.00368038391111995,0.0012917269754311456,2025-10-25 14:56:03.584508
33,0.3524855683645945,0.9990136715519712,0.004565296582777721,-0.002206471525525139,2025-10-25 14:56:04.584508
34,0.3511006585440983,0.9988045198957183,0.005058771127897981,0.0015395597247808146,2025-10-25 14:56:05.584508
35,0.3555646878141561,0.9996431832267976,0.005451178526048014,0.0005403848669245648,2025-10-25 14:56:06.584508
36,0.3521814282779474,0.9991901757066954,0.004737047390209888,8.983627084124812e-05,2025-10-25 14:56:07.584508
37,0.3557443603558386,0.9983924572240027,0.005514307772785646,-3.530888596903203e-05,2025-10-25 14:56:08.584508
38,0.35211081050600934,0.9990559362944308,0.0040099492708925545,-0.000833532055963454,2025-10-25 14:56:09.584508
39,0.3540772962439117,0.9988014640605695,0.003848308780322423,0.0028600489476885704,2025-10-25 14:56:10.584508
40,0.3578309084013865,0.9992557300004389,0.004672226150551691,0.0027701702168335396,2025-10-25 14:56:11.584508
41,0.3596176366775788,0.9987622437784702,0.004892032724469654,0.0006780246332605544,2025-10-25 14:56:12.584508
42,0.3591869576679076,0.9989655790675599,0.0046836526259529535,-0.00015059727444396986,2025-10-25 14:56:13.584508
43,0.35931644212869085,0.9991514961836941,0.003666278949980062,0.00023104561116044087,2025-10-25 14:56:14.584508
44,0.3596490488902285,0.999259726558251,0.004655439980243606,-0.0006593561200395059,2025-10-25 14:56:15.584508
45,0.35799772988861184,0.9986399110778833,0.004047765249747573,0.00028477707513427375,2025-10-25 14:56:16.584508
46,0.360218603040497,0.9988996496292477,0.005034836274415019,0.0017214008073473674,2025-10-25 14:56:17.584508
47,0.3614405315033066,0.9988575164066517,0.0048832991230484245,0.0024804840225533253,2025-10-25 14:56:18.584508
48,0.36517957108560367,0.9988040012302278,0.004230060106836323,0.0015077746484679633,2025-10-25 14:56:19.584508
49,0.3644560808002425,0.9995296362720844,0.004443066541331654,-0.0021166447936419586,2025-10-25 14:56:20.584508
50,0.36094628149831975,0.9991214945132882,0.004170393239055524,0.0006839832677660029,2025-10-25 14:56:21.584508
51,0.3658240473357745,0.9986217348136995,0.004668660451363414,0.0020814754628861176,2025-10-25 14:56:22.584508
52,0.365109232424092,0.9992753585841164,0.005177571160250619,-0.0002974883817610241,2025-10-25 14:56:23.584508
53,0.36522907057225246,0.9996366468591038,0.004207136976832228,0.001700276157196895,2025-10-25 14:56:24.584508
54,0.3685097847384858,0.9993097395781654,0.0049520232577589226,0.00241143911074157,2025-10-25 14:56:25.584508
55,0.3700519487937356,0.9985441890102138,0.00443487119081378,0.0010231214182150061,2025-10-25 14:56:26.584508
56,0.3705560275749158,0.9988547297781402,0.004303563583868828,-0.0011666994577788636,2025-10-25 14:56:27.584508
57,0.36771854987817787,0.999380073344756,0.004646484820022721,-0.0005369749070276986,2025-10-25 14:56:28.584508
58,0.3694820777608604,0.9987876991603144,0.004182378838790313,0.001873998542565869,2025-10-25 14:56:29.584508
59,0.3714665469633096,0.9991331458284438,0.0044231753473264095,0.0019882750909132885,2025-10-25 14:56:30.584508
60,0.37345862794268697,0.9992323902160288,0.004101061053705576,-0.00010692008130913644,2025-10-25 14:56:31.584508
61,0.37125270680069133,0.9987219208585266,0.005682362566458194,-0.00045768651584648934,2025-10-25 14:56:32.584508
62,0.372543254910994,0.9989821423931815,0.004717631775985865,7.635685177895257e-05,2025-10-25 14:56:33.584508
63,0.37140542050424924,0.9980276197979793,0.0043501372460037074,-0.00030703005947718687,2025-10-25 14:56:34.584508
64,0.3719291947920396,0.9986926837075997,0.004806989955367111,0.0026223783843399295,2025-10-25 14:56:35.584508
65,0.3766501772729291,0.998924229554582,0.004643835975154585,0.0032559642405912137,2025-10-25 14:56:36.584508
66,0.37844112327322205,0.9986256650454105,0.004589515200233389,-0.0001810183560348455,2025-10-25 14:56:37.584508
67,0.3762881405608594,0.9994897233911795,0.005007083350021713,0.00035081045726090276,2025-10-25 14:56:38.584508
68,0.37914274418774385,0.9985709575866119,0.005078753855023653,0.001137163734567681,2025-10-25 14:56:39.584508
69,0.37856246802999477,0.9988679866539909,0.004434749426194737,-0.0009451350645574563,2025-10-25 14:56:40.584508
70,0.37725247405862894,0.9990392221731859,0.00441209087967766,0.0007032771684004624,2025-10-25 14:56:41.584508
71,0.3799690223667957,0.9994323819867198,0.004562474151424178,0.0028866739090108173,2025-10-25 14:56:42.584508
72,0.3830258218766506,0.9985692413546462,0.003549039417632208,0.0003062959433213497,2025-10-25 14:56:43.584508
73,0.3805816142534384,0.9993489491256465,0.003942404468900724,0.0007301246772877246,2025-10-25 14:56:44.584508
74,0.384486071231226,0.9990030699183059,0.005383437133722263,-0.0018804014770401056,2025-10-25 14:56:45.584508
75,0.3768208112993582,0.9987055474046856,0.005522483856750642,-3.922356349908562e-05,2025-10-25 14:56:46.584508
76,0.38440762410422785,0.999138631042279,0.004575481980221811,0.003410309760267627,2025-10-25 14:56:47.584508
77,0.38364143081989344,0.999059717908672,0.004988278481527883,-0.0004173922669014063,2025-10-25 14:56:48.584508
78,0.38357283957042504,0.9988199349368524,0.0048556250772717685,0.0007082312962370108,2025-10-25 14:56:49.584508
79,0.38505789341236746,0.999020940625497,0.006239440404227619,-0.00098504397619531,2025-10-25 14:56:50.584508
80,0.3816027516180344,0.9988844059209415,0.005259787455717289,0.0003920849235667101,2025-10-25 14:56:51.584508
81,0.3858420632595009,0.9990340552035754,0.004636041204259617,0.0030481990740523213,2025-10-25 14:56:52.584508
82,0.38769914976613906,0.9991986392023563,0.0042222297796997875,0.0024010835205187098,2025-10-25 14:56:53.584508
83,0.3906442303005383,0.9994758050448436,0.003896776839871214,-0.00017186520184567233,2025-10-25 14:56:54.584508
84,0.3873554193624477,0.998628655350352,0.0048017318179336115,-0.001582870059695013,2025-10-25 14:56:55.584508
85,0.38747849018114827,0.9996399100123968,0.004321824627357848,0.0007200307626287761,2025-10-25 14:56:56.584508
86,0.38879548088770527,0.9984143736601433,0.003988873145201163,0.0024274133085349925,2025-10-25 14:56:57.584508
87,0.39233331679821826,0.9989544644714893,0.004376713557878737,0.001534025741183942,2025-10-25 14:56:58.584508
88,0.39186353237007315,0.9991764951619454,0.004159225998192803,-0.0007416447335294452,2025-10-25 14:56:59.584508
89,0.39085002733115937,0.9990842975603205,0.005543570817536283,0.00088803391139336,2025-10-25 14:57:00.584508
90,0.3936396001928599,0.9988131901440538,0.005140819878474726,0.001330355341054773,2025-10-25 14:57:01.584508
91,0.3935107380132689,0.9989375633248928,0.004696013679341691,0.0011588951453592455,2025-10-25 14:57:02.584508
